,0,1
0,0.8164003342870731,0.8334738975265771
1,0.8685551625851564,0.8538170258366575
2,0.8954662799739361,0.8517744410899262
3,0.86942172655296,0.8147486744094169
4,0.8363350965862699,0.804758809586277
5,0.8481664448426518,0.8236170790926244
6,0.8295745068463816,0.8393231135064925
7,0.8469111708530053,0.8788625302698804
8,0.8912273255961891,0.8966671205152131
9,0.8560088782988597,0.8813292653034487
10,0.8809049048899098,0.86151313046625
11,0.8064772222859514,0.8840807179668653
12,0.8742432835186026,0.8905283515731153
13,0.8436125781832086,0.81728804069002
14,0.8892746427141387,0.807281601685873
15,0.8291140133675473,0.831528137367511
16,0.8785652308118443,0.8342828558488519
17,0.8510607032830012,0.8154517842891352
18,0.8516633254136138,0.8400084940215802
19,0.8595347616395205,0.864990722342019
20,0.8045942426533469,0.863669877592768
21,0.8373966851284266,0.8590591887973004
22,0.888339476665633,0.8758238415026932
23,0.8496000664232882,0.8460076364297193
24,0.803782181343746,0.8448256330501112
25,0.833975211027816,0.8140889310386454
26,0.8348298938919219,0.8056046313631837
27,0.8186097333882602,0.8398925089746259
28,0.8290521357746299,0.8858293844864721
29,0.8779740653317832,0.892472685419172
30,0.801740808015795,0.8866838911762159
31,0.8557429327135732,0.8131104314105683
32,0.8546212220472936,0.820966585703432
33,0.8219854072932801,0.8962959210846475
34,0.8504372782295492,0.8652654578183263
35,0.8965150436305819,0.8088601551563381
36,0.8746038962966988,0.8551725839117719
37,0.8979294785347802,0.8046499106111465
38,0.845569798127861,0.8678999791340022
39,0.8020140167387897,0.8573001453764143
40,0.8533520870362642,0.832933614387957
41,0.8176372305104597,0.8904814661679435
42,0.8578336834657183,0.8915362478554977
43,0.8813278483050445,0.8181219438318332
44,0.8898292267712921,0.866553635801291
45,0.8129688117723578,0.8347500147293551
46,0.8768688181992481,0.8421982137609834
47,0.8655239491595128,0.81202663032219
48,0.8804922089437828,0.826527605031761
49,0.827857891816285,0.8946611368926658
50,-0.7899177348211769,-0.7002582435505238
51,-0.7354018617606758,-0.756997026097714
52,-0.7052869182220383,-0.7061396982358026
53,-0.7942114189804586,-0.7884081026019747
54,-0.7084170089639992,-0.7226673901092426
55,-0.7670089333984172,-0.7842489830596442
56,-0.7481059450837986,-0.746197745308497
57,-0.7247964210546057,-0.7555415862009188
58,-0.7176822736057459,-0.7188186861767442
59,-0.7046914193743998,-0.7640396910649129
60,-0.783600298965598,-0.7659740789909608
61,-0.7308226666335458,-0.7842611097383657
62,-0.7791932513371267,-0.7279921318519494
63,-0.777439907355544,-0.7825568991076512
64,-0.7328473861250943,-0.7700960835556693
65,-0.7433806106085784,-0.7193037263268434
66,-0.7431718181978755,-0.7659857888898722
67,-0.742366751670405,-0.7443814405924186
68,-0.7063802160538519,-0.7832316008199245
69,-0.7498443907784302,-0.7144945191005849
70,-0.7308666946490765,-0.7019726984535664
71,-0.7894127146598731,-0.7288456719539713
