,0,1
0,0.1446488921598528,0.16172245539935667
1,0.19680372045793595,0.18206558370943707
2,0.22371483784671561,0.18002299896270577
3,0.19767028442573956,0.1429972322821965
4,0.16458365445904952,0.13300736745905659
5,0.1764150027154314,0.15186563696540398
6,0.15782306471916116,0.16757167137927206
7,0.17515972872578486,0.2071110881426599
8,0.2194758834689686,0.22491567838799262
9,0.18425743617163928,0.20957782317622822
10,0.20915346276268934,0.18976168833902954
11,0.13472578015873102,0.2123292758396448
12,0.20249184139138213,0.21877690944589476
13,0.17186113605598816,0.14553659856279968
14,0.21752320058691818,0.13553015955865264
15,0.1573625712403269,0.15977669524029056
16,0.20681378868462388,0.16253141372163146
17,0.1793092611557808,0.14370034216191482
18,0.17991188328639338,0.16825705189435977
19,0.1877833195123,0.19323928021479855
20,0.1328428005261265,0.19191843546554757
21,0.16564524300120617,0.1873077466700799
22,0.2165880345384125,0.20407239937547275
23,0.17784862429606782,0.17425619430249892
24,0.1320307392165256,0.17307419092289075
25,0.16222376890059562,0.14233748891142503
26,0.16307845176470145,0.13385318923596332
27,0.14685829126103975,0.16814106684740546
28,0.15730069364740948,0.21407794235925162
29,0.20622262320456278,0.2207212432919515
30,0.12998936588857454,0.21493244904899547
31,0.1839914905863527,0.14135898928334786
32,0.18286977992007317,0.14921514357621155
33,0.15023396516605966,0.224544478957427
34,0.17868583610232877,0.19351401569110585
35,0.22476360150336136,0.13710871302911773
36,0.2028524541694783,0.1834211417845514
37,0.2261780364075597,0.13289846848392614
38,0.17381835600064063,0.19614853700678173
39,0.1302625746115693,0.18554870324919384
40,0.1816006449090438,0.16118217226073658
41,0.14588578838323932,0.21873002404072303
42,0.18608224133849785,0.21978480572827716
43,0.20957640617782405,0.14637050170461288
44,0.21807778464407154,0.1948021936740705
45,0.1412173696451374,0.16299857260213466
46,0.20511737607202765,0.17044677163376296
47,0.19377250703229235,0.14027518819496962
48,0.2087407668165623,0.15477616290454063
49,0.1561064496890646,0.22290969476544528
50,-0.11816629269395648,-0.02850680142330348
51,-0.06365041963345544,-0.08524558397049367
52,-0.03353547609481795,-0.03438825610858227
53,-0.12245997685323814,-0.11665666047475429
54,-0.03666556683677886,-0.05091594798202229
55,-0.0952574912711969,-0.11249754093242378
56,-0.07635450295657822,-0.07444630318127674
57,-0.05304497892738539,-0.08379014407369847
58,-0.04593083147852554,-0.04706724404952382
59,-0.032939977247179515,-0.09228824893769252
60,-0.11184885683837761,-0.09422263686374047
61,-0.059071224506325425,-0.11250966761114531
62,-0.10744180920990634,-0.056240689724729086
63,-0.10568846522832367,-0.1108054569804309
64,-0.0610959439978739,-0.09834464142844893
65,-0.07162916848135806,-0.04755228419962302
66,-0.07142037607065513,-0.09423434676265188
67,-0.07061530954318465,-0.07262999846519827
68,-0.03462877392663161,-0.11148015869270408
69,-0.07809294865120989,-0.04274307697336458
70,-0.05911525252185614,-0.030221256326346042
71,-0.11766127253265266,-0.05709422982675096
72,-0.029616059032422988,-0.042191687570020155
73,-0.08262180962762813,-0.1016180673000763
74,-0.0957899176228614,-0.02837563631712909
75,-0.06894762643179489,-0.08058637957047479
76,-0.11040708745742181,-0.10259618192451928
77,-0.08745622955587187,-0.036951272023972366
78,-0.11764573504763218,-0.09349680321521661
79,-0.11097398147037654,-0.0530528572980992
80,-0.09629873390879365,-0.03669679427761036
81,-0.03188029665683451,-0.048295027929739644
82,-0.03167154323373118,-0.043060038876098695
83,-0.038505574296597046,-0.05471151674421484
84,-0.08720800996638425,-0.08164827638609942
85,-0.09242699838866467,-0.04190080886234352
86,-0.06377874662993091,-0.07486056659627824
87,-0.11241304722511011,-0.08202838653287428
88,-0.09927688979992724,-0.05764688754789984
89,-0.09361598877767377,-0.05411430754715422
90,-0.11596243187181585,-0.10002764600449823
91,-0.09652248172502689,-0.08802355286263244
92,-0.10822847502199709,-0.09559817793242345
93,-0.05658583492849258,-0.11873333618263746
94,-0.05191619943238005,-0.05001968511617897
95,-0.05629157357037375,-0.06367109192767154
